transaction_id,customer_id,card_id,transaction_date,year_month,mcc_code,merchant_category,transaction_type,amount_eur,channel
T000023249,C000015,CC0001041,2025-11-29,202511,4511,Airlines,Debit,479.87,ATM
T000023250,C000594,CC0000816,2025-05-03,202505,5691,Clothing,Debit,32.19,POS
T000023251,C000295,CC0000553,2025-10-22,202510,4814,Telecom,Debit,59.25,POS
T000023252,C000540,CC0000548,2025-02-02,202502,5411,Groceries,Debit,108.45,POS
T000023253,C000645,CC0000211,2024-01-23,202401,5912,Pharmacy,Debit,194.46,POS
T000023254,C000965,CC0000705,2024-04-16,202404,7011,Hotels,Debit,127.13,Ecommerce
T000023255,C000774,CC0000985,2025-07-08,202507,5311,Department Stores,Debit,37.85,POS
T000023256,C000092,CC0000377,2025-03-26,202503,5541,Fuel,Debit,58.05,POS
T000023257,C000936,CC0000169,2025-09-06,202509,4111,Transport,Debit,57.58,POS
T000023258,C000964,CC0001049,2024-10-28,202410,4900,Utilities,Debit,96.15,ATM
T000023259,C000496,CC0000331,2025-11-12,202511,5812,Restaurants,Debit,63.88,POS
T000023260,C000321,CC0000047,2024-09-19,202409,6011,Cash Withdrawal,Debit,83.45,Ecommerce
T000023261,C000156,CC0000933,2025-09-05,202509,4511,Airlines,Refund,-165.46,Ecommerce
T000023262,C000055,CC0000195,2024-04-18,202404,4722,Travel Agencies,Debit,202.16,ATM
T000023263,C000251,CC0000097,2024-11-25,202411,5912,Pharmacy,Debit,76.74,POS
T000023264,C000044,CC0000497,2025-12-26,202512,4814,Telecom,Debit,15.09,POS
T000023265,C000496,CC0000922,2025-08-03,202508,4511,Airlines,Debit,330.01,POS
T000023266,C000193,CC0000613,2024-10-13,202410,4900,Utilities,Debit,14.82,POS
T000023267,C000225,CC0000213,2025-10-17,202510,4511,Airlines,Debit,53.48,Ecommerce
T000023268,C000889,CC0001012,2024-11-29,202411,4900,Utilities,Debit,7.69,POS
T000023269,C000210,CC0000930,2025-11-19,202511,5411,Groceries,Debit,132.37,POS
T000023270,C000846,CC0001068,2024-03-09,202403,5541,Fuel,Debit,60.56,POS
T000023271,C000017,CC0000070,2025-08-26,202508,6011,Cash Withdrawal,Debit,216.88,POS
T000023272,C000924,CC0000701,2025-05-08,202505,5999,Retail,Debit,18.89,POS
T000023273,C000334,CC0000446,2024-05-09,202405,5912,Pharmacy,Debit,61.53,Ecommerce
T000023274,C000518,CC0000725,2024-07-25,202407,4511,Airlines,Debit,144.39,Ecommerce
T000023275,C000774,CC0000985,2025-08-19,202508,4111,Transport,Debit,42.52,POS
T000023276,C000237,CC0000170,2025-06-24,202506,6011,Cash Withdrawal,Debit,135.79,POS
T000023277,C000769,CC0000116,2024-05-18,202405,7011,Hotels,Debit,215.95,ATM
T000023278,C000971,CC0000956,2024-02-19,202402,7011,Hotels,Debit,169.19,Ecommerce
T000023279,C000359,CC0000527,2024-08-19,202408,5311,Department Stores,Refund,-69.76,POS
T000023280,C000342,CC0000871,2024-08-04,202408,4511,Airlines,Debit,197.16,POS
T000023281,C000409,CC0001023,2025-04-01,202504,4814,Telecom,Debit,104.11,POS
T000023282,C000973,CC0000095,2025-06-28,202506,5812,Restaurants,Debit,20.39,POS
T000023283,C000797,CC0000683,2024-07-20,202407,5541,Fuel,Debit,131.98,POS
T000023284,C000137,CC0000208,2024-10-16,202410,5912,Pharmacy,Debit,47.25,POS
T000023285,C000147,CC0000384,2024-05-16,202405,4814,Telecom,Debit,58.2,ATM
T000023286,C000495,CC0000838,2024-01-26,202401,7011,Hotels,Debit,37.46,POS
T000023287,C000475,CC0000357,2025-10-28,202510,4511,Airlines,Debit,134.26,Ecommerce
T000023288,C000992,CC0000269,2025-07-30,202507,7011,Hotels,Debit,232.81,POS
T000023289,C000431,CC0000551,2025-07-30,202507,6011,Cash Withdrawal,Debit,278.34,POS
T000023290,C000156,CC0000498,2025-12-05,202512,4814,Telecom,Debit,97.61,POS
T000023291,C000295,CC0000257,2024-01-30,202401,5912,Pharmacy,Debit,14.08,Ecommerce
T000023292,C000039,CC0000622,2024-10-01,202410,4511,Airlines,Debit,83.97,POS
T000023293,C000165,CC0000752,2025-06-26,202506,4814,Telecom,Debit,24.88,POS
T000023294,C000749,CC0000873,2025-03-29,202503,5912,Pharmacy,Debit,41.02,ATM
T000023295,C000378,CC0000957,2025-07-27,202507,4511,Airlines,Debit,258.2,POS
T000023296,C000190,CC0000804,2024-09-29,202409,5411,Groceries,Refund,-85.27,ATM
T000023297,C000760,CC0001007,2024-03-08,202403,5912,Pharmacy,Debit,171.85,POS
T000023298,C000905,CC0000881,2025-02-09,202502,5311,Department Stores,Debit,38.71,POS
T000023299,C000403,CC0000805,2025-06-24,202506,4111,Transport,Debit,51.55,ATM
T000023300,C000237,CC0000277,2025-06-23,202506,5311,Department Stores,Debit,104.3,Ecommerce
T000023301,C000728,CC0001087,2024-05-07,202405,5691,Clothing,Debit,41.63,POS
T000023302,C000102,CC0000888,2025-04-07,202504,4722,Travel Agencies,Debit,433.67,POS
T000023303,C000381,CC0000870,2025-04-06,202504,4814,Telecom,Debit,31.52,POS
T000023304,C000175,CC0000072,2024-08-17,202408,4511,Airlines,Debit,196.36,ATM
T000023305,C000365,CC0001036,2024-07-08,202407,5411,Groceries,Debit,74.42,Ecommerce
T000023306,C000351,CC0001093,2024-05-22,202405,4900,Utilities,Debit,86.61,POS
T000023307,C000306,CC0000696,2024-03-21,202403,5541,Fuel,Debit,51.76,POS
T000023308,C000459,CC0000442,2025-02-01,202502,6011,Cash Withdrawal,Debit,351.21,POS
T000023309,C000372,CC0000118,2024-08-17,202408,4722,Travel Agencies,Debit,277.92,POS
T000023310,C000190,CC0000411,2025-04-26,202504,5999,Retail,Debit,34.26,POS
T000023311,C000749,CC0000873,2025-03-05,202503,4511,Airlines,Debit,193.3,Ecommerce
T000023312,C000691,CC0000574,2025-02-23,202502,6011,Cash Withdrawal,Debit,30.7,Ecommerce
T000023313,C000783,CC0000219,2025-12-04,202512,5912,Pharmacy,Debit,28.71,POS
T000023314,C000257,CC0000625,2024-04-03,202404,5541,Fuel,Debit,27.6,Ecommerce
T000023315,C000259,CC0000533,2024-01-28,202401,4722,Travel Agencies,Debit,147.02,POS
T000023316,C000840,CC0000729,2024-09-16,202409,5411,Groceries,Debit,43.3,Ecommerce
T000023317,C000303,CC0000001,2024-01-18,202401,5311,Department Stores,Debit,85.14,POS
T000023318,C000775,CC0000943,2025-06-27,202506,5691,Clothing,Debit,30.04,ATM
T000023319,C000162,CC0000877,2024-09-27,202409,5311,Department Stores,Refund,-74.29,ATM
T000023320,C000337,CC0000458,2024-04-17,202404,5311,Department Stores,Debit,126.67,POS
T000023321,C000635,CC0001011,2024-03-01,202403,4111,Transport,Debit,101.47,POS
T000023322,C000963,CC0001044,2025-10-06,202510,5411,Groceries,Debit,34.81,POS
T000023323,C000994,CC0000820,2024-10-01,202410,4111,Transport,Debit,133.74,POS
T000023324,C000452,CC0001040,2024-12-06,202412,4722,Travel Agencies,Debit,88.43,Ecommerce
T000023325,C000156,CC0000498,2024-05-03,202405,4900,Utilities,Debit,86.39,Ecommerce
T000023326,C000365,CC0001036,2025-07-31,202507,4511,Airlines,Debit,161.89,Ecommerce
T000023327,C000136,CC0000433,2025-06-22,202506,4111,Transport,Debit,42.71,Ecommerce
T000023328,C000896,CC0000917,2024-09-05,202409,5812,Restaurants,Debit,40.64,POS
T000023329,C000354,CC0000056,2025-09-13,202509,4722,Travel Agencies,Debit,358.64,Ecommerce
T000023330,C000223,CC0000049,2024-09-19,202409,4511,Airlines,Debit,60.47,POS
T000023331,C000368,CC0000582,2025-10-21,202510,4111,Transport,Debit,187.06,ATM
T000023332,C000205,CC0000790,2025-12-06,202512,5812,Restaurants,Debit,66.28,POS
T000023333,C000905,CC0000783,2024-12-03,202412,6011,Cash Withdrawal,Debit,451.71,Ecommerce
T000023334,C000656,CC0000992,2025-02-18,202502,6011,Cash Withdrawal,Debit,102.86,POS
T000023335,C000679,CC0000453,2025-09-03,202509,5812,Restaurants,Debit,50.61,POS
T000023336,C000173,CC0000484,2024-03-15,202403,7011,Hotels,Debit,538.65,Ecommerce
T000023337,C000017,CC0000070,2024-12-14,202412,5691,Clothing,Debit,60.06,Ecommerce
T000023338,C000816,CC0000514,2025-11-30,202511,5691,Clothing,Debit,132.46,Ecommerce
T000023339,C000092,CC0000377,2024-05-26,202405,4511,Airlines,Debit,131.15,Ecommerce
T000023340,C000153,CC0000630,2024-09-30,202409,4722,Travel Agencies,Debit,182.82,POS
T000023341,C000175,CC0000072,2025-09-13,202509,4511,Airlines,Debit,28.62,Ecommerce
T000023342,C000678,CC0000938,2025-06-02,202506,5311,Department Stores,Debit,73.99,Ecommerce
T000023343,C000099,CC0000505,2024-12-23,202412,4111,Transport,Debit,57.71,POS
T000023344,C000302,CC0000689,2024-04-03,202404,5912,Pharmacy,Debit,29.31,Ecommerce
T000023345,C000088,CC0001097,2024-05-12,202405,5999,Retail,Debit,37.88,Ecommerce
T000023346,C000172,CC0000410,2025-09-16,202509,5691,Clothing,Debit,78.25,Ecommerce
T000023347,C000112,CC0000784,2025-01-07,202501,5999,Retail,Debit,69.41,ATM
T000023348,C000167,CC0001031,2025-12-01,202512,5999,Retail,Debit,15.98,Ecommerce
T000023349,C000179,CC0000084,2024-03-15,202403,4900,Utilities,Debit,94.18,POS
T000023350,C000255,CC0000071,2024-10-06,202410,5912,Pharmacy,Debit,54.67,POS
T000023351,C000429,CC0000573,2024-03-09,202403,6011,Cash Withdrawal,Debit,499.32,POS
T000023352,C000865,CC0001003,2024-04-15,202404,5691,Clothing,Debit,128.58,POS
T000023353,C000850,CC0000556,2024-01-08,202401,5812,Restaurants,Debit,38.19,POS
T000023354,C000980,CC0000883,2025-02-11,202502,5912,Pharmacy,Debit,75.95,Ecommerce
T000023355,C000342,CC0001047,2024-06-21,202406,5541,Fuel,Debit,114.64,POS
T000023356,C000769,CC0000116,2024-04-28,202404,5691,Clothing,Debit,29.43,Ecommerce
T000023357,C000491,CC0000172,2025-10-04,202510,5311,Department Stores,Debit,86.63,POS
T000023358,C000597,CC0001054,2024-11-18,202411,7011,Hotels,Debit,537.82,Ecommerce
T000023359,C000339,CC0000974,2025-01-29,202501,5311,Department Stores,Debit,102.12,Ecommerce
T000023360,C000404,CC0000489,2025-03-30,202503,4722,Travel Agencies,Debit,143.42,POS
T000023361,C000352,CC0000318,2024-11-12,202411,5311,Department Stores,Debit,39.25,Ecommerce
T000023362,C000195,CC0000037,2024-04-11,202404,4814,Telecom,Debit,14.15,Ecommerce
T000023363,C000487,CC0000289,2024-12-23,202412,4111,Transport,Debit,137.27,POS
T000023364,C000536,CC0000053,2025-11-23,202511,4511,Airlines,Debit,133.61,Ecommerce
T000023365,C000039,CC0000622,2025-05-15,202505,5812,Restaurants,Debit,42.71,POS
T000023366,C000913,CC0000149,2025-05-30,202505,4900,Utilities,Debit,47.81,Ecommerce
T000023367,C000665,CC0000834,2025-02-19,202502,4814,Telecom,Debit,42.06,POS
T000023368,C000137,CC0000208,2024-09-20,202409,6011,Cash Withdrawal,Debit,52.26,POS
T000023369,C000124,CC0001021,2024-12-07,202412,5999,Retail,Debit,77.78,Ecommerce
T000023370,C000295,CC0000553,2024-10-30,202410,4511,Airlines,Debit,112.37,POS
T000023371,C000099,CC0000961,2025-03-01,202503,7011,Hotels,Debit,77.74,POS
T000023372,C000313,CC0000139,2025-09-11,202509,4722,Travel Agencies,Debit,107.51,POS
T000023373,C000674,CC0000924,2024-01-11,202401,4511,Airlines,Debit,42.11,Ecommerce
T000023374,C000524,CC0000467,2024-12-13,202412,4814,Telecom,Debit,26.66,Ecommerce
T000023375,C000892,CC0000321,2024-07-13,202407,4111,Transport,Debit,49.55,POS
T000023376,C000707,CC0000452,2025-12-21,202512,4722,Travel Agencies,Refund,-77.34,POS
T000023377,C000933,CC0000487,2024-04-16,202404,5999,Retail,Debit,18.43,POS
T000023378,C000257,CC0000775,2024-02-15,202402,4900,Utilities,Debit,24.19,Ecommerce
T000023379,C000741,CC0000146,2025-05-28,202505,4814,Telecom,Debit,60.46,POS
T000023380,C000707,CC0000452,2024-07-17,202407,5691,Clothing,Debit,22.49,POS
T000023381,C000519,CC0000390,2024-06-08,202406,5411,Groceries,Debit,14.31,POS
T000023382,C000377,CC0000112,2025-01-13,202501,4111,Transport,Debit,167.3,ATM
T000023383,C000012,CC0000623,2025-11-09,202511,6011,Cash Withdrawal,Debit,49.32,POS
T000023384,C000119,CC0000086,2024-04-09,202404,5311,Department Stores,Debit,12.78,POS
T000023385,C000493,CC0000598,2025-01-28,202501,7011,Hotels,Debit,132.98,Ecommerce
T000023386,C000771,CC0000647,2024-09-17,202409,5411,Groceries,Debit,101.36,Ecommerce
T000023387,C000524,CC0000825,2024-05-16,202405,4814,Telecom,Debit,101.74,POS
T000023388,C000863,CC0000235,2025-01-14,202501,5912,Pharmacy,Refund,-56.91,Ecommerce
T000023389,C000487,CC0000289,2025-12-03,202512,5541,Fuel,Debit,75.21,POS
T000023390,C000163,CC0000088,2024-07-09,202407,6011,Cash Withdrawal,Debit,61.28,Ecommerce
T000023391,C000523,CC0000045,2024-06-08,202406,4511,Airlines,Refund,-124.28,Ecommerce
T000023392,C000511,CC0000948,2024-04-30,202404,5411,Groceries,Debit,12.78,POS
T000023393,C000016,CC0000724,2025-03-27,202503,7011,Hotels,Debit,578.45,POS
T000023394,C000409,CC0000058,2024-07-14,202407,5912,Pharmacy,Debit,20.54,POS
T000023395,C000774,CC0000985,2025-03-08,202503,4111,Transport,Debit,57.74,Ecommerce
T000023396,C000822,CC0000099,2024-03-01,202403,5311,Department Stores,Debit,11.89,ATM
T000023397,C000793,CC0000158,2025-05-28,202505,5691,Clothing,Debit,127.39,POS
T000023398,C000615,CC0000603,2024-05-23,202405,7011,Hotels,Debit,376.53,POS
T000023399,C000839,CC0000470,2024-03-04,202403,5912,Pharmacy,Debit,93.26,POS
T000023400,C000264,CC0001064,2024-02-14,202402,5912,Pharmacy,Debit,87.18,Ecommerce
T000023401,C000544,CC0000576,2025-08-01,202508,4111,Transport,Debit,123.06,POS
T000023402,C000487,CC0000690,2025-11-26,202511,7011,Hotels,Debit,37.62,POS
T000023403,C000372,CC0000118,2024-10-31,202410,5541,Fuel,Debit,78.41,Ecommerce
T000023404,C000161,CC0000813,2024-04-27,202404,4511,Airlines,Debit,158.39,POS
T000023405,C000275,CC0000673,2025-08-24,202508,4900,Utilities,Debit,82.53,POS
T000023406,C000887,CC0000536,2024-01-01,202401,4722,Travel Agencies,Debit,171.5,Ecommerce
T000023407,C000912,CC0000733,2024-08-21,202408,5311,Department Stores,Debit,82.41,Ecommerce
T000023408,C000169,CC0001005,2025-11-29,202511,4511,Airlines,Debit,236.21,ATM
T000023409,C000680,CC0000468,2024-10-12,202410,4900,Utilities,Debit,6.32,POS
T000023410,C000552,CC0000264,2025-07-07,202507,5541,Fuel,Debit,57.19,Ecommerce
T000023411,C000342,CC0000577,2024-09-20,202409,4814,Telecom,Debit,183.2,POS
T000023412,C000735,CC0000274,2024-07-13,202407,4111,Transport,Debit,48.21,POS
T000023413,C000496,CC0000922,2024-08-20,202408,5999,Retail,Debit,61.38,POS
T000023414,C000320,CC0000220,2025-10-03,202510,4900,Utilities,Debit,133.97,POS
T000023415,C000769,CC0000510,2024-11-23,202411,5411,Groceries,Debit,16.35,POS
T000023416,C000613,CC0000358,2025-09-28,202509,5311,Department Stores,Debit,52.89,POS
T000023417,C000359,CC0000085,2025-12-24,202512,5541,Fuel,Debit,69.77,POS
T000023418,C000119,CC0000086,2025-06-24,202506,5411,Groceries,Debit,36.24,POS
T000023419,C000274,CC0000868,2024-08-04,202408,7011,Hotels,Debit,96.26,POS
T000023420,C000342,CC0000620,2025-03-08,202503,6011,Cash Withdrawal,Debit,344.37,Ecommerce
T000023421,C000255,CC0000363,2024-09-28,202409,5311,Department Stores,Debit,117.62,ATM
T000023422,C000885,CC0000989,2025-03-02,202503,4900,Utilities,Debit,119.94,ATM
T000023423,C000588,CC0000379,2025-05-29,202505,5541,Fuel,Debit,25.41,Ecommerce
T000023424,C000054,CC0000626,2025-12-08,202512,4814,Telecom,Debit,82.95,POS
T000023425,C000036,CC0000011,2025-07-25,202507,7011,Hotels,Debit,223.72,POS
T000023426,C000403,CC0000805,2024-12-05,202412,4900,Utilities,Debit,57.08,POS
T000023427,C000681,CC0000599,2025-09-25,202509,5411,Groceries,Debit,33.33,POS
T000023428,C000016,CC0000670,2025-08-13,202508,4111,Transport,Debit,91.89,POS
T000023429,C000400,CC0000971,2024-07-30,202407,5411,Groceries,Debit,7.62,ATM
T000023430,C000992,CC0000269,2024-03-23,202403,4511,Airlines,Debit,282.39,Ecommerce
T000023431,C000312,CC0000375,2024-11-01,202411,4722,Travel Agencies,Debit,271.31,Ecommerce
T000023432,C000865,CC0001043,2025-05-26,202505,5912,Pharmacy,Debit,35.7,POS
T000023433,C000028,CC0000925,2024-06-26,202406,5411,Groceries,Debit,22.2,Ecommerce
T000023434,C000256,CC0000572,2025-12-23,202512,5411,Groceries,Debit,24.43,POS
T000023435,C000327,CC0000362,2025-12-09,202512,5812,Restaurants,Debit,47.06,POS
T000023436,C000849,CC0000798,2024-01-08,202401,5912,Pharmacy,Debit,26.16,Ecommerce
T000023437,C000887,CC0000536,2024-10-18,202410,4111,Transport,Debit,117.91,POS
T000023438,C000641,CC0000765,2024-07-07,202407,5912,Pharmacy,Debit,75.95,Ecommerce
T000023439,C000635,CC0001011,2025-09-27,202509,4814,Telecom,Debit,129.22,POS
T000023440,C000490,CC0000409,2025-07-27,202507,5411,Groceries,Debit,25.71,POS
T000023441,C000138,CC0000965,2025-05-04,202505,4511,Airlines,Debit,685.17,Ecommerce
T000023442,C000263,CC0000882,2025-06-19,202506,5691,Clothing,Debit,32.61,POS
T000023443,C000424,CC0000600,2025-08-05,202508,6011,Cash Withdrawal,Debit,71.4,POS
T000023444,C000714,CC0000874,2025-06-19,202506,4722,Travel Agencies,Debit,239.6,Ecommerce
T000023445,C000728,CC0001087,2025-05-03,202505,5912,Pharmacy,Debit,64.83,POS
T000023446,C000234,CC0000654,2025-12-18,202512,5411,Groceries,Debit,56.46,POS
T000023447,C000998,CC0000700,2025-02-04,202502,5541,Fuel,Debit,103.12,Ecommerce
T000023448,C000304,CC0000065,2024-03-10,202403,4814,Telecom,Debit,5.51,POS
T000023449,C000575,CC0000293,2024-11-06,202411,7011,Hotels,Debit,141.3,POS
T000023450,C000203,CC0000953,2025-05-07,202505,4900,Utilities,Debit,13.3,POS
T000023451,C000023,CC0000727,2025-09-30,202509,4814,Telecom,Debit,48.16,Ecommerce
T000023452,C000799,CC0000769,2025-04-13,202504,5912,Pharmacy,Debit,143.44,POS
T000023453,C000268,CC0000562,2024-07-23,202407,5411,Groceries,Debit,136.22,POS
T000023454,C000193,CC0000440,2024-05-30,202405,5411,Groceries,Debit,18.05,POS
T000023455,C000508,CC0000354,2025-09-04,202509,5912,Pharmacy,Debit,49.89,POS
T000023456,C000728,CC0000101,2024-06-04,202406,5691,Clothing,Debit,117.72,POS
T000023457,C000783,CC0000183,2024-01-20,202401,5411,Groceries,Debit,38.11,POS
T000023458,C000205,CC0000790,2025-04-19,202504,4900,Utilities,Debit,43.58,POS
T000023459,C000534,CC0000444,2025-01-15,202501,5691,Clothing,Debit,20.42,POS
T000023460,C000377,CC0000112,2025-04-22,202504,4722,Travel Agencies,Debit,96.98,POS
T000023461,C000162,CC0000949,2024-12-02,202412,4900,Utilities,Debit,42.08,POS
T000023462,C000965,CC0000839,2025-03-14,202503,5411,Groceries,Debit,40.2,ATM
T000023463,C000962,CC0000792,2024-09-12,202409,5691,Clothing,Debit,59.41,POS
T000023464,C000799,CC0000769,2024-12-03,202412,4511,Airlines,Debit,215.49,POS
T000023465,C000703,CC0000462,2024-05-03,202405,4111,Transport,Debit,141.02,POS
T000023466,C000988,CC0000280,2025-05-16,202505,4814,Telecom,Debit,48.55,Ecommerce
T000023467,C000252,CC0000239,2025-03-08,202503,5541,Fuel,Debit,58.68,ATM
T000023468,C000840,CC0000039,2024-08-22,202408,5541,Fuel,Debit,46.27,POS
T000023469,C000846,CC0000636,2025-02-21,202502,4814,Telecom,Debit,42.52,POS
T000023470,C000016,CC0000724,2024-06-21,202406,4511,Airlines,Refund,-184.13,POS
T000023471,C000653,CC0000602,2025-06-20,202506,5541,Fuel,Debit,83.33,Ecommerce
T000023472,C000050,CC0000760,2025-03-10,202503,5691,Clothing,Debit,33.68,Ecommerce
T000023473,C000718,CC0000132,2025-04-22,202504,4111,Transport,Debit,96.45,POS
T000023474,C000728,CC0000744,2025-03-26,202503,5912,Pharmacy,Debit,81.75,POS
T000023475,C000401,CC0000665,2025-09-05,202509,5999,Retail,Debit,66.25,POS
T000023476,C000943,CC0000869,2025-08-15,202508,4900,Utilities,Debit,54.67,Ecommerce
T000023477,C000360,CC0000207,2024-07-18,202407,4511,Airlines,Debit,470.44,POS
T000023478,C000422,CC0000978,2024-10-30,202410,5541,Fuel,Debit,107.67,ATM
T000023479,C000903,CC0001099,2025-02-02,202502,5999,Retail,Debit,140.28,POS
T000023480,C000645,CC0000211,2025-07-11,202507,4814,Telecom,Debit,59.06,POS
T000023481,C000134,CC0000778,2024-01-30,202401,5541,Fuel,Debit,41.07,Ecommerce
T000023482,C000823,CC0000115,2025-10-31,202510,4511,Airlines,Debit,482.63,Ecommerce
T000023483,C000497,CC0000709,2024-08-18,202408,5691,Clothing,Debit,28.83,ATM
T000023484,C000277,CC0000259,2024-11-06,202411,5541,Fuel,Debit,157.99,Ecommerce
T000023485,C000015,CC0001041,2024-07-11,202407,5311,Department Stores,Debit,22.06,POS
T000023486,C000635,CC0001011,2025-01-31,202501,4511,Airlines,Debit,208.15,ATM
T000023487,C000608,CC0000849,2024-07-17,202407,4814,Telecom,Debit,34.41,Ecommerce
T000023488,C000670,CC0001016,2025-10-26,202510,5411,Groceries,Debit,98.8,ATM
T000023489,C000750,CC0000508,2024-08-20,202408,4900,Utilities,Debit,58.82,Ecommerce
T000023490,C000600,CC0000988,2024-08-07,202408,5541,Fuel,Debit,74.72,ATM
T000023491,C000758,CC0000616,2024-01-15,202401,4511,Airlines,Debit,95.23,Ecommerce
T000023492,C000887,CC0000913,2025-06-11,202506,5541,Fuel,Debit,95.68,ATM
T000023493,C000578,CC0000288,2025-10-31,202510,5541,Fuel,Debit,86.04,POS
T000023494,C000513,CC0000494,2025-02-25,202502,4900,Utilities,Refund,-78.31,ATM
T000023495,C000201,CC0000394,2025-10-25,202510,4511,Airlines,Debit,226.17,POS
T000023496,C000913,CC0000149,2024-10-29,202410,4900,Utilities,Debit,21.08,POS
T000023497,C000636,CC0000341,2025-05-21,202505,5411,Groceries,Debit,49.84,Ecommerce
T000023498,C000581,CC0000026,2025-09-22,202509,5541,Fuel,Debit,68.17,ATM
T000023499,C000205,CC0000967,2025-06-24,202506,5411,Groceries,Debit,44.69,POS
T000023500,C000776,CC0000286,2024-04-24,202404,5691,Clothing,Debit,67.22,Ecommerce
T000023501,C000501,CC0000278,2025-12-09,202512,5691,Clothing,Debit,73.55,Ecommerce
T000023502,C000613,CC0000684,2024-01-26,202401,4111,Transport,Debit,8.74,POS
T000023503,C000481,CC0000124,2024-03-26,202403,5541,Fuel,Debit,29.37,POS
T000023504,C000027,CC0000660,2024-05-31,202405,4511,Airlines,Debit,122.24,Ecommerce
T000023505,C000570,CC0000716,2025-06-09,202506,4111,Transport,Debit,115.94,POS
T000023506,C000432,CC0000788,2025-10-01,202510,5411,Groceries,Debit,73.94,POS
T000023507,C000563,CC0000415,2025-01-28,202501,5691,Clothing,Debit,54.59,Ecommerce
T000023508,C000525,CC0000117,2024-09-07,202409,5311,Department Stores,Debit,56.02,POS
T000023509,C000775,CC0000189,2024-12-01,202412,5411,Groceries,Debit,92.27,Ecommerce
T000023510,C000912,CC0000733,2025-05-14,202505,5311,Department Stores,Debit,24.44,POS
T000023511,C000404,CC0000975,2024-06-07,202406,5541,Fuel,Debit,70.96,POS
T000023512,C000623,CC0000585,2024-06-17,202406,5999,Retail,Debit,108.54,POS
T000023513,C000972,CC0000297,2024-08-02,202408,5912,Pharmacy,Debit,11.63,ATM
T000023514,C000896,CC0000917,2024-12-24,202412,6011,Cash Withdrawal,Debit,64.34,Ecommerce
T000023515,C000382,CC0000641,2025-06-20,202506,5311,Department Stores,Debit,35.29,POS
T000023516,C000417,CC0000866,2025-01-16,202501,4722,Travel Agencies,Debit,431.43,POS
T000023517,C000015,CC0001041,2024-03-10,202403,5999,Retail,Debit,57.86,Ecommerce
T000023518,C000452,CC0001040,2024-06-28,202406,4511,Airlines,Debit,93.96,POS
T000023519,C000121,CC0000429,2024-02-02,202402,6011,Cash Withdrawal,Refund,-96.57,POS
T000023520,C000354,CC0000708,2024-10-09,202410,5999,Retail,Debit,34.66,POS
T000023521,C000615,CC0000603,2025-01-04,202501,4814,Telecom,Debit,85.0,POS
T000023522,C000062,CC0000206,2024-07-10,202407,4722,Travel Agencies,Debit,91.09,POS
T000023523,C000257,CC0000775,2024-02-02,202402,6011,Cash Withdrawal,Debit,99.34,POS
T000023524,C000507,CC0000323,2024-03-14,202403,6011,Cash Withdrawal,Debit,56.69,Ecommerce
T000023525,C000805,CC0000022,2025-05-18,202505,4722,Travel Agencies,Debit,295.51,POS
T000023526,C000635,CC0001011,2024-11-11,202411,4722,Travel Agencies,Debit,93.29,Ecommerce
T000023527,C000055,CC0000142,2025-12-09,202512,4511,Airlines,Debit,65.7,Ecommerce
T000023528,C000488,CC0000194,2025-02-15,202502,5812,Restaurants,Debit,68.87,Ecommerce
T000023529,C000776,CC0000286,2024-08-10,202408,5541,Fuel,Debit,37.71,POS
T000023530,C000981,CC0000669,2024-03-06,202403,5311,Department Stores,Debit,28.17,Ecommerce
T000023531,C000055,CC0000195,2025-06-21,202506,7011,Hotels,Debit,259.01,POS
T000023532,C000372,CC0001051,2024-09-18,202409,5311,Department Stores,Debit,54.21,POS
T000023533,C000200,CC0000184,2025-03-11,202503,4814,Telecom,Debit,21.18,POS
T000023534,C000702,CC0000032,2024-12-03,202412,5999,Retail,Debit,90.53,Ecommerce
T000023535,C000313,CC0000139,2024-02-29,202402,6011,Cash Withdrawal,Debit,249.87,Ecommerce
T000023536,C000200,CC0000184,2025-11-11,202511,4511,Airlines,Debit,145.09,Ecommerce
T000023537,C000200,CC0000184,2024-03-27,202403,5311,Department Stores,Debit,83.83,POS
T000023538,C000301,CC0000432,2025-03-21,202503,6011,Cash Withdrawal,Debit,245.57,Ecommerce
T000023539,C000394,CC0000676,2024-04-14,202404,4722,Travel Agencies,Debit,220.53,Ecommerce
T000023540,C000372,CC0001051,2025-11-18,202511,5311,Department Stores,Debit,63.05,Ecommerce
T000023541,C000034,CC0000833,2024-07-26,202407,4111,Transport,Debit,50.43,POS
T000023542,C000007,CC0000193,2025-01-17,202501,6011,Cash Withdrawal,Debit,208.75,ATM
T000023543,C000433,CC0000319,2024-02-27,202402,4814,Telecom,Debit,34.93,POS
T000023544,C000972,CC0000297,2025-08-09,202508,4511,Airlines,Debit,653.66,POS
T000023545,C000581,CC0000026,2024-06-12,202406,4814,Telecom,Debit,83.85,POS
T000023546,C000892,CC0000321,2024-03-11,202403,4511,Airlines,Debit,211.61,Ecommerce
T000023547,C000666,CC0000017,2024-07-25,202407,6011,Cash Withdrawal,Debit,49.67,POS
T000023548,C000652,CC0000759,2025-02-16,202502,4722,Travel Agencies,Debit,55.45,POS
T000023549,C000346,CC0000920,2024-08-26,202408,5691,Clothing,Debit,35.86,Ecommerce
T000023550,C000398,CC0000215,2024-09-14,202409,4814,Telecom,Debit,133.62,POS
